epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,3807.12,1.54483,0.80167,1.11105,0.92354,0.87032,0.9141,0.51744,1.4675,0.70073,1.07153,0.01088,0.01088,0.01088
74,3863.26,1.57569,0.80672,1.11602,0.92321,0.87127,0.91497,0.51307,1.48795,0.71079,1.07201,0.0107533,0.0107533,0.0107533
75,3909.47,1.56708,0.80007,1.11233,0.9171,0.87625,0.91556,0.51311,1.50444,0.71926,1.081,0.0106267,0.0106267,0.0106267
76,3963.65,1.52462,0.78227,1.10653,0.93005,0.8728,0.91676,0.52328,1.46264,0.68911,1.06827,0.0105,0.0105,0.0105
77,4022.33,1.5361,0.79627,1.10635,0.93195,0.87969,0.91769,0.52409,1.46008,0.69099,1.06861,0.0103733,0.0103733,0.0103733
78,4076.85,1.54779,0.78564,1.09832,0.92157,0.87858,0.913,0.52319,1.45446,0.68958,1.06505,0.0102467,0.0102467,0.0102467
79,4136.28,1.55178,0.78011,1.11022,0.92211,0.8792,0.91384,0.51591,1.47513,0.70777,1.07169,0.01012,0.01012,0.01012
80,4197.56,1.53835,0.78648,1.11005,0.92562,0.87985,0.92048,0.52452,1.45543,0.6819,1.06608,0.00999333,0.00999333,0.00999333
81,4249.93,1.55376,0.79456,1.0987,0.92663,0.88083,0.9217,0.52659,1.44666,0.68745,1.06223,0.00986667,0.00986667,0.00986667
82,4309.52,1.50964,0.77589,1.10633,0.93145,0.87741,0.91534,0.53008,1.43631,0.67328,1.06039,0.00974,0.00974,0.00974
83,4358.56,1.51645,0.76725,1.09213,0.93405,0.87713,0.91952,0.53562,1.42309,0.67699,1.05585,0.00961333,0.00961333,0.00961333
84,4410.23,1.53106,0.78516,1.10436,0.93616,0.87786,0.9184,0.53086,1.41887,0.68533,1.05566,0.00948667,0.00948667,0.00948667
85,4465.93,1.52113,0.78308,1.09125,0.93181,0.87891,0.92416,0.53372,1.42931,0.66544,1.057,0.00936,0.00936,0.00936
86,4527.41,1.50922,0.77297,1.09904,0.92589,0.882,0.92184,0.52948,1.4429,0.66734,1.062,0.00923333,0.00923333,0.00923333
87,4577.56,1.52452,0.7612,1.07962,0.93265,0.88039,0.92008,0.53358,1.43764,0.67455,1.06018,0.00910667,0.00910667,0.00910667
88,4631.86,1.50208,0.7589,1.08459,0.92934,0.87828,0.91997,0.5327,1.45058,0.66555,1.05932,0.00898,0.00898,0.00898
89,4692.35,1.52076,0.75782,1.09406,0.94128,0.87331,0.91986,0.53185,1.46512,0.67875,1.06386,0.00885333,0.00885333,0.00885333
90,4753.61,1.52112,0.77307,1.09427,0.93047,0.88514,0.92287,0.54006,1.42965,0.66477,1.05563,0.00872667,0.00872667,0.00872667
91,4805.07,1.49441,0.75053,1.09231,0.92578,0.88813,0.91793,0.53827,1.42724,0.6761,1.05385,0.0086,0.0086,0.0086
92,4860.79,1.48977,0.75544,1.08493,0.92518,0.89132,0.92424,0.54053,1.43381,0.65932,1.05558,0.00847333,0.00847333,0.00847333
93,4919.23,1.50584,0.7474,1.0797,0.92862,0.88851,0.92316,0.53977,1.4224,0.65605,1.0545,0.00834667,0.00834667,0.00834667
94,4970.97,1.49247,0.75363,1.08543,0.93984,0.88801,0.92677,0.54556,1.42043,0.65692,1.05149,0.00822,0.00822,0.00822
95,5021.9,1.49696,0.75225,1.07873,0.94296,0.88889,0.92956,0.5418,1.41775,0.64805,1.04994,0.00809333,0.00809333,0.00809333
96,5074.34,1.49223,0.74599,1.08983,0.9328,0.89214,0.93079,0.55144,1.40229,0.64414,1.04377,0.00796667,0.00796667,0.00796667
97,5125.68,1.51316,0.74946,1.0829,0.93067,0.88548,0.92669,0.53672,1.43872,0.66045,1.05204,0.00784,0.00784,0.00784
98,5183.21,1.5047,0.74724,1.08421,0.93267,0.89274,0.92774,0.54717,1.4102,0.64249,1.0461,0.00771333,0.00771333,0.00771333
99,5236.25,1.46794,0.74037,1.07887,0.93054,0.89408,0.92582,0.54148,1.42086,0.65259,1.05007,0.00758667,0.00758667,0.00758667
100,5290.19,1.48478,0.7369,1.08274,0.93441,0.88886,0.92758,0.54778,1.40856,0.64509,1.04758,0.00746,0.00746,0.00746
101,5346.46,1.48493,0.73801,1.07779,0.93522,0.89017,0.92837,0.55012,1.40237,0.63727,1.04554,0.00733333,0.00733333,0.00733333
102,5402.42,1.4804,0.73116,1.09136,0.93463,0.88985,0.92871,0.54355,1.4084,0.64966,1.04804,0.00720667,0.00720667,0.00720667
103,5455.37,1.465,0.72925,1.07771,0.93409,0.89344,0.92808,0.55141,1.3887,0.63621,1.04605,0.00708,0.00708,0.00708
104,5505.15,1.47358,0.7368,1.08215,0.92579,0.89038,0.92814,0.54668,1.41155,0.64494,1.04637,0.00695333,0.00695333,0.00695333
105,5569.63,1.4416,0.71518,1.07861,0.93147,0.8943,0.9294,0.55022,1.40934,0.63756,1.04752,0.00682667,0.00682667,0.00682667
106,5630.53,1.4821,0.72993,1.08132,0.93402,0.89144,0.92608,0.55362,1.39601,0.63786,1.04368,0.0067,0.0067,0.0067
107,5682.4,1.47588,0.73624,1.07953,0.92967,0.90101,0.92873,0.54912,1.40053,0.646,1.04656,0.00657333,0.00657333,0.00657333
108,5740.08,1.46247,0.71953,1.07245,0.93217,0.89793,0.92817,0.54508,1.40585,0.63793,1.04768,0.00644667,0.00644667,0.00644667
109,5791.36,1.44042,0.7066,1.08811,0.93215,0.89854,0.92816,0.54639,1.40311,0.63551,1.0467,0.00632,0.00632,0.00632
110,5848.44,1.4623,0.70896,1.0786,0.94043,0.89684,0.93191,0.5498,1.40115,0.63111,1.04616,0.00619333,0.00619333,0.00619333
111,5904.85,1.45711,0.7167,1.07166,0.93284,0.90376,0.9308,0.54936,1.41455,0.63493,1.04833,0.00606667,0.00606667,0.00606667
112,5952.72,1.45382,0.71582,1.06446,0.94254,0.89557,0.92927,0.55069,1.39937,0.62636,1.04377,0.00594,0.00594,0.00594
113,6006.83,1.4312,0.70294,1.06518,0.94188,0.89874,0.92998,0.55514,1.3922,0.62614,1.04189,0.00581333,0.00581333,0.00581333
114,6060.93,1.44771,0.70395,1.06204,0.93971,0.89827,0.93215,0.55884,1.39329,0.61877,1.04271,0.00568667,0.00568667,0.00568667
115,6109.66,1.45694,0.71359,1.07503,0.93877,0.90087,0.9323,0.55627,1.39759,0.62374,1.04175,0.00556,0.00556,0.00556
116,6163.2,1.4534,0.70631,1.07253,0.93716,0.89856,0.93065,0.55698,1.39039,0.62212,1.03869,0.00543333,0.00543333,0.00543333
117,6214.73,1.42852,0.7017,1.06501,0.93358,0.90043,0.92968,0.55791,1.39469,0.62515,1.03965,0.00530667,0.00530667,0.00530667
118,6270.3,1.44227,0.69427,1.06373,0.93764,0.89835,0.93283,0.55734,1.39502,0.62157,1.04002,0.00518,0.00518,0.00518
